DATE,Price_Range,VWAP,Trend_Indicator,CLOSE
2022-04-06,752.9000000000087,67625.44211711711,0.18862932790224057,67630.85
2022-04-05,970.1000000000058,67770.43497572497,0.19372912423625266,67756.05
2022-04-04,549.9499999999971,66963.57295573317,0.1682240325865578,67129.9
2022-04-01,1550.050000000003,65961.24377859103,0.14196334012219947,66485.2
2022-03-31,1098.550000000003,65196.117533217795,0.08236659877800401,65022.1
2022-03-30,765.3999999999942,65488.75580667594,0.09608553971486768,65358.9
2022-03-29,1868.3500000000058,65888.28658285244,0.09356619144602864,65297.05
2022-03-28,1544.199999999997,65489.35472100823,0.11033197556008123,65708.65
2022-03-25,1179.6499999999942,66500.02259335389,0.14261099796334037,66501.1
2022-03-24,949.9499999999971,66983.79523648649,0.1514765784114053,66718.75
2022-03-23,1115.5,67118.76823023848,0.15660692464358442,66844.7
2022-03-22,1400.0,66686.18314705578,0.1668676171079432,67096.6
2022-03-21,3272.0,67919.937277652,0.15789613034623243,66876.35
2022-03-17,1388.8999999999942,69253.03478027508,0.22490326720899956,68957.8
2022-03-16,663.25,68453.16862900039,0.20273116777712755,68370.45
2022-03-15,1495.0,68341.037854385,0.19195560672693984,68085.0
2022-03-14,1044.949999999997,67971.92355950881,0.20280289160265022,68372.35
2022-03-11,1729.050000000003,67414.84591823492,0.17942490842490852,67898.3
2022-03-10,942.8000000000029,66944.5441838843,0.14219413919413898,66881.9
2022-03-09,1059.800000000003,66505.61891774264,0.11310805860805882,66087.85
2022-03-08,1149.0,66121.23350999026,0.12435347985348007,66394.85
2022-03-07,2706.4000000000015,65506.331600634985,0.11549816849816871,66153.1
2022-03-04,1199.949999999997,65723.81768659547,0.10471925470306834,65911.3
2022-03-03,1257.0,66127.82465439518,0.10918492140570472,66035.45
2022-03-02,1359.1500000000015,66037.71454178865,0.11596165605553778,66223.85
2022-02-28,1800.0,65628.46913024053,0.09859177727419867,65740.95
2022-02-25,1792.25,65112.989820630064,0.09538146109852152,65651.7
2022-02-24,2850.0,63769.41926490985,0.03401316499406491,63945.6
2022-02-23,1098.949999999997,66165.79878347708,0.10084529333477234,65803.6
2022-02-22,2999.050000000003,64901.80025082035,0.0996223157440382,65769.6
2022-02-21,972.5499999999956,64952.36848663559,0.005049878524275217,64734.65
2022-02-18,1053.0,65599.58299679568,0.023025950198502503,65638.95
2022-02-17,1201.7499999999927,65829.30691730297,0.022180560034544286,65615.75
2022-02-16,1274.1000000000058,66618.44893608349,0.04130569053254125,66140.6
2022-02-15,1992.8499999999913,66107.55841525893,0.06096647772925256,66680.15
2022-02-14,2158.0,66330.40452276144,0.008264153765612146,65929.0
2022-02-11,1661.800000000003,68657.61333599254,0.006388704835292481,68233.45
2022-02-10,1418.6000000000058,69956.17471559379,0.04216618300030389,69769.2
2022-02-09,978.8500000000058,70109.64122775801,0.06400675084177901,70426.6
2022-02-08,1300.0,69238.90184248865,0.030775798630894934,69426.35
2022-02-07,1821.8500000000058,69284.37330560817,0.006626677711129616,68798.8
2022-02-04,1445.6000000000058,70308.5195441363,0.04369238075648937,70006.4
2022-02-03,1818.699999999997,71110.75909975894,0.07649343895223887,70987.15
2022-02-02,1489.6499999999942,71682.2172100206,0.09238978660499424,71462.45
2022-02-01,1479.800000000003,71826.06497371613,0.09416236482000798,71515.45
2022-01-31,1099.0,72098.287397194,0.11532126307903545,72148.1
2022-01-28,1780.0,72019.17459822893,0.08788309010550176,71327.7
2022-01-27,1589.449999999997,70147.17118866823,0.06731282159334696,70712.65
2022-01-25,2434.1500000000087,70909.00233839986,0.06254023836160252,70569.95
2022-01-24,2987.949999999997,71112.48287996127,0.07951016640496075,71077.35
2022-01-21,2745.649999999994,73353.81425850341,0.13368249779681926,72697.1
2022-01-20,2597.949999999997,74123.39058834311,0.16816917754043068,73728.25
2022-01-19,1130.300000000003,76160.13051819016,0.2618683308834967,76529.85
2022-01-18,1299.8999999999942,76729.40443713541,0.25407567571183254,76296.85
2022-01-17,1385.3999999999942,76701.58296117921,0.2716459392072561,76822.2
2022-01-14,932.0999999999913,75873.96500111284,0.24865091747645046,76134.65
2022-01-13,1269.800000000003,75726.95942492013,0.24338000565218348,75977.05
2022-01-12,1238.050000000003,75049.88047570593,0.22353716310562394,75383.75
2022-01-11,527.0,74163.56006139154,0.18700031270955314,74291.3
2022-01-10,829.1000000000058,74423.06754723904,0.18683643283684404,74286.4
2022-01-07,1022.8999999999942,74089.09268468469,0.18358893576745122,74189.3
2022-01-06,1295.0,73837.78884111655,0.18245181012008393,74155.3
2022-01-05,617.0,74088.46796472184,0.17879628561251776,74046.0
2022-01-04,650.0,73765.88325562031,0.1751574835409423,73937.2
2022-01-03,866.3000000000029,73564.8199199455,0.15611062894753996,73367.7
2021-12-31,1688.25,73028.91912559864,0.15511731624969274,73338.0
2021-12-30,1037.699999999997,72467.90426613616,0.11436641198396663,72119.55
2021-12-29,1297.8500000000058,72140.17674357074,0.1290654332197881,72559.05
2021-12-28,1459.0,71300.5492677569,0.09758210298010524,71617.7
2021-12-27,1679.449999999997,70201.28457223001,0.061077025212416654,70526.2
2021-12-24,1593.25,70290.06633036133,0.04651178346452075,70090.7
2021-12-23,799.9499999999971,71062.93204245553,0.07791317376784931,71029.6
2021-12-22,1054.0,70763.94485474861,0.061854618485983996,70549.45
2021-12-21,1189.699999999997,70536.5610159716,0.05731280487091096,70413.65
2021-12-20,3499.899999999994,69723.72832753316,0.04182281241272979,69950.5
2021-12-17,1280.0,72550.50186482393,0.017284938273468553,72558.05
2021-12-16,1198.6499999999942,73476.41694780589,0.013712144401572783,73306.45
2021-12-15,750.0,74109.14997217584,0.04019083530414123,73985.5
2021-12-14,700.0,73953.68897941681,0.04511769281911017,74111.85
2021-12-13,1466.0,74320.87428132103,0.03264554896344912,73792.0
2021-12-10,1000.0,74352.86599047817,0.04937385821490603,74221.0
2021-12-09,1173.8999999999942,74515.1870397973,0.06682550111814516,74668.55
2021-12-08,1233.3999999999942,74544.09663094359,0.06630883422401508,74655.3
2021-12-07,528.8000000000029,73641.89629150496,0.025505797392489083,73608.9
2021-12-06,1181.8499999999913,73535.36703332466,0.006794657079408779,73129.05
2021-12-03,927.0,74202.89303226827,0.0325754062141023,73882.3
2021-12-02,1029.8999999999942,73722.85050733289,0.03255192280219715,73881.7
2021-12-01,1858.8999999999942,74119.64437723633,0.025776958467629327,73708.6
2021-11-30,2455.0,74856.95718194782,0.06187096256548459,74630.8
2021-11-29,2049.949999999997,74006.48983516483,0.030068551993252438,73818.25
2021-11-26,1139.0,75035.63408653358,0.05690873492277099,75190.35
2021-11-25,1417.3999999999942,75690.88791342413,0.07596627212736963,75663.4
2021-11-24,1283.7000000000116,76930.03186427457,0.10844324838249644,76469.55
2021-11-23,1605.3500000000058,76198.66845302375,0.10973241694934387,76501.55
2021-11-22,2879.0,76468.56512241653,0.07573261032462901,75657.6
2021-11-18,2366.949999999997,77972.37123513267,0.20764641157383892,77464.75
2021-11-17,972.9499999999971,79254.43285869673,0.27922936048091845,79374.15
2021-11-16,1237.75,78842.5820009915,0.24438825145882045,78444.8
2021-11-15,1070.050000000003,78435.16431467563,0.24591408471561207,78485.5
2021-11-12,1043.75,77845.92474760438,0.3342709446950539,78174.85
2021-11-11,1499.8500000000058,77339.47315199499,0.3028522724309666,77210.9
2021-11-10,878.75,78444.68270199477,0.3340313811895389,78167.5
2021-11-09,2488.850000000006,78827.43357198477,0.345152342833303,78508.7
2021-11-08,1758.0,79640.4035020089,0.3918770045109647,79942.25
2021-11-04,533.8999999999942,78382.7286746988,0.40344238605906046,78412.5
2021-11-03,1390.0,78241.78859286083,0.39033360027659636,77968.9
2021-11-02,1040.0,78737.16783570069,0.40854582903613773,78585.2
2021-11-01,1728.1499999999942,78307.21858169934,0.4131513390997019,78741.05
2021-10-29,1750.0,77574.13493565883,0.40419185135437646,77308.15
2021-10-28,2409.199999999997,78186.20220926542,0.41262032684128075,77609.35
2021-10-27,1375.0,79826.8244236204,0.4619669241101412,79372.8
2021-10-26,1216.300000000003,79800.96573212693,0.48214125811506614,80093.75
2021-10-25,2483.5,79701.21533273156,0.4635521602865458,79429.45
2021-10-22,2193.25,80863.58428975382,0.560504395684439,80800.4
2021-10-21,2499.399999999994,81779.1551862069,0.5676908243096596,81091.45
2021-10-20,2382.449999999997,82327.60782092002,0.6028785220722496,82516.55
2021-10-19,2586.899999999994,83737.83800682076,0.6151415001746915,83013.2
2021-10-18,2900.0,85119.49167642753,0.647262527484602,84314.1
2021-10-14,1600.1000000000058,85639.51851342051,0.6702618317668919,85166.45
2021-10-13,1360.0,86048.60131139324,0.6933374897827438,86106.55
2021-10-12,1819.75,85247.71419068736,0.681333287514206,85617.5
2021-10-11,2829.550000000003,86179.60448711242,0.664529122555529,84932.9
2021-10-08,5273.349999999991,84117.22283264178,0.6872967287597662,85860.45
2021-10-07,2586.2999999999884,80514.22088168631,0.5746823138986596,81272.55
2021-10-06,1390.0,79125.46316450398,0.5098061114533909,78629.5
2021-10-05,838.0,79463.88979667972,0.5288955053890657,79407.2
2021-10-04,1151.949999999997,80026.1165132165,0.5382180614090855,79787.0
2021-10-01,860.0,78907.40299788384,0.5194712248421872,78994.4
2021-09-30,1027.8999999999942,79164.19132425667,0.5288131480553286,79375.55
2021-09-29,1530.449999999997,79347.38174063423,0.5209981874977787,79056.7
2021-09-28,2080.0,80811.94999288408,0.5560938187424251,80488.6
2021-09-27,2855.350000000006,80885.98229559898,0.5905252334868056,81893.4
2021-09-24,1634.949999999997,79879.14947273546,0.5578874802395846,79456.5
2021-09-23,997.4499999999971,80492.13905053599,0.5755364613585003,80220.7
2021-09-22,2050.0,79831.67147414475,0.5702962705499661,79993.8
2021-09-21,981.3000000000029,78323.12455120937,0.5328816776924685,78373.75
2021-09-20,1440.0,79073.20087756668,0.5444682961527669,78875.45
2021-09-17,1488.800000000003,79417.27063683694,0.5565191183823538,79397.25
2021-09-16,799.0,80043.98358370761,0.5697858773508976,79971.7
2021-09-15,878.3500000000058,80443.28110591734,0.5752928121164111,80210.15
2021-09-14,795.0,80404.68621209078,0.5802281526883982,80423.85
2021-09-13,1157.1000000000058,79943.91896503497,0.5760653303294809,80243.6
2021-09-09,1669.949999999997,80299.90612287255,0.5673886459453186,79867.9
2021-09-08,1619.6499999999942,80322.83075002657,0.5759821893558769,80240.0
2021-09-07,1409.949999999997,81420.78088112005,0.5954902950234353,81084.7
2021-09-06,1921.25,82048.9755058939,0.6028840679954598,81404.85
2021-09-03,1090.2000000000116,82217.07826059376,0.6258171198812009,82397.85
2021-09-02,1834.1000000000058,81211.17909613969,0.5996577363253305,81265.15
2021-09-01,1320.1499999999942,79966.06546945963,0.5693921124620235,79954.65
2021-08-31,1597.25,79294.7898041591,0.5644983423768388,79742.75
2021-08-30,1374.949999999997,77984.17562189055,0.5285340976144315,78185.5
2021-08-27,768.0999999999913,76940.55894665256,0.5000802541342426,76953.45
2021-08-26,965.0,76817.0088277341,0.491098719513533,76564.55
2021-08-25,1242.449999999997,77200.675,0.50151443592891,77015.55
2021-08-24,1386.25,76819.03514212948,0.5048031233292417,77157.95
2021-08-23,2749.0,76864.51839625885,0.481822727277976,76162.9
2021-08-20,1594.0,78326.1265140845,0.5260271663131251,78076.95
2021-08-18,600.0,79228.8865497076,0.5553620731663661,79347.15
2021-08-17,1234.949999999997,78574.1018372994,0.5412615949902946,78736.6
2021-08-16,1240.0,78596.45254830919,0.5394648261718548,78658.8
2021-08-13,731.8500000000058,78910.13812176023,0.5444082498940531,78872.85
2021-08-12,1104.949999999997,78221.40788017762,0.5297015354521195,78236.05
2021-08-11,2499.649999999994,77977.3314222812,0.5150837356625125,77603.1
2021-08-10,2739.949999999997,79464.13762916703,0.5433736066669824,78828.05
2021-08-09,3464.800000000003,80987.79042070195,0.5716092050914607,80050.65
2021-08-06,1149.75,79372.56307646827,0.5510318141244965,79159.65
2021-08-05,1255.4000000000087,79960.09784323392,0.5626623125430861,79663.25
2021-08-04,1398.449999999997,81014.80255563531,0.5809013636274407,80453.0
2021-08-03,707.5,80854.45286917353,0.5939591154262301,81018.4
2021-08-02,1216.6499999999942,80652.71754725897,0.5801588685437283,80420.85
2021-07-30,1426.699999999997,80379.24392951721,0.568302041919217,79907.45
2021-07-29,845.8500000000058,79861.63105854983,0.5640999585449868,79725.5
2021-07-28,1343.949999999997,79873.668904617,0.5686553910570336,79922.75
2021-07-27,1372.0999999999913,80425.3816365294,0.5726415388470427,80095.35
2021-07-26,899.5500000000029,81012.45465543134,0.5916346323725548,80917.75
2021-07-23,969.75,81343.01688660255,0.5975722835707664,81174.85
2021-07-22,1157.449999999997,81785.39595456031,0.6067443495893182,81572.0
2021-07-20,1298.0,82063.68802382621,0.6083159449375809,81640.05
2021-07-19,1339.949999999997,82160.96771320852,0.6220861686907261,82236.3
2021-07-16,1355.1000000000058,81988.7486581669,0.6270180450554794,82449.85
2021-07-15,2138.949999999997,81833.09302314227,0.6038159397412699,81445.2
2021-07-14,976.3499999999913,82891.79747753267,0.635244382499287,82806.05
2021-07-13,3448.899999999994,82542.2517691188,0.6423979704364556,83115.8
2021-07-12,600.1999999999971,80174.75678142931,0.5747604789381976,80187.1
2021-07-09,819.8999999999942,80149.73571637284,0.5703170557933669,79994.7
2021-07-08,1239.949999999997,80674.74208283621,0.5800918938705472,80417.95
2021-07-07,1049.6500000000087,80937.39052505967,0.5881969840611824,80768.9
2021-07-06,1034.0,80865.94204781705,0.5808136037108588,80449.2
2021-07-05,1227.75,81260.18887923544,0.5896161542911714,80830.35
2021-07-02,889.6000000000058,81057.33529107565,0.5968205506010978,81142.3
2021-07-01,1367.8500000000058,80839.83795089091,0.5939568059547414,81018.3
2021-06-30,778.5500000000029,80235.36522011702,0.5722754876160365,80079.5
2021-06-29,1222.25,80069.47501750701,0.5755722581665799,80222.25
2021-06-28,1007.8500000000058,80501.25199842488,0.5832489413960061,80554.65
2021-06-25,874.0500000000029,80732.80975415283,0.5823147601787069,80514.2
2021-06-24,1548.0,81171.19251060308,0.5929568048000056,80975.0
2021-06-23,749.9499999999971,82143.3730889398,0.6159487482087163,81970.55
2021-06-22,1000.0,82032.74132516547,0.6107916983737857,81747.25
2021-06-21,1250.0,81802.25352193994,0.6114799208775069,81777.05
2021-06-18,2647.399999999994,82264.05271744126,0.6315041934228564,82644.1
2021-06-17,1469.800000000003,82756.67719363575,0.6322501527138021,82676.4
2021-06-16,799.9499999999971,82707.41942987232,0.6294302880257369,82554.3
2021-06-15,1407.75,82689.03810629301,0.6365526980978038,82862.7
2021-06-14,1856.6499999999942,82374.57321128652,0.6276416023575087,82476.85
2021-06-11,1493.25,82110.96667669399,0.6205896311658559,82171.5
2021-06-10,2275.899999999994,81300.18280739126,0.6206046427305343,82172.15
2021-06-09,1980.0,80940.38100240409,0.5757085169844306,80228.15
2021-06-08,1305.0,81680.53454325469,0.6015988471118326,81349.2
2021-06-07,5050.0,84076.56904983465,0.6258783208756592,82400.5
2021-06-04,1096.0,84821.6509969463,0.6840354319115842,84918.7
2021-06-03,1276.0,84547.84943117178,0.6736959280553442,84471.0
2021-06-02,1976.449999999997,83798.67476892822,0.6728102457393137,84432.65
2021-06-01,1988.199999999997,83667.84442679376,0.6416508564097649,83083.45
2021-05-31,965.0,83548.99938727875,0.6545365525826241,83641.4
2021-05-28,825.0,83256.14506076944,0.648548093011655,83382.1
2021-05-27,1819.25,82455.21995441815,0.6349695553920962,82794.15
2021-05-26,1400.0,81968.43671959228,0.6066866128020934,81569.5
2021-05-25,1177.949999999997,82325.00885357548,0.620824042521989,82181.65
2021-05-24,1300.0,82625.51838990256,0.6272258974894892,82458.85
2021-05-21,1183.6499999999942,81979.94180603662,0.6207443657556186,82178.2
2021-05-20,3223.5999999999913,80966.61790528863,0.5988713612833273,81231.1
2021-05-19,1659.949999999997,79080.32158224542,0.563123052105141,79683.2
2021-05-18,1541.449999999997,79247.4737195198,0.553580315912605,79270.0
2021-05-17,2464.300000000003,77491.44225858702,0.5291414886160377,78211.8
2021-05-14,1900.0,76458.71073308596,0.4811957057687134,76135.75
2021-05-12,2224.100000000006,77688.91333896448,0.5073285304024602,77267.3
2021-05-11,1383.5999999999913,78496.4954930159,0.5385953101562472,78621.15
2021-05-10,1245.0,78186.7029050815,0.5327962272473756,78370.05
2021-05-07,1570.0,77793.16775851452,0.5114601748962758,77446.2
2021-05-06,1443.699999999997,78294.88116713947,0.5216472536342421,77887.3
2021-05-05,1647.949999999997,78368.6693442898,0.5306634303272867,78277.7
2021-05-04,2469.850000000006,79491.20982176089,0.538441730302229,78614.5
2021-05-03,1827.8499999999913,80216.12156910835,0.5683043513907061,79907.55
2021-04-30,4499.0,80071.38981418216,0.5870803545962525,80720.55
2021-04-29,1595.0,78203.76643914473,0.5163262313235927,77656.9
2021-04-28,1450.0,78605.07016122153,0.5256541866676522,78060.8
2021-04-27,772.8999999999942,78009.50122336822,0.5244902130371975,78010.4
2021-04-26,1811.8999999999942,78240.43352545045,0.5170340843349704,77687.55
2021-04-23,1081.0,78460.48647740635,0.529195761196029,78214.15
2021-04-22,1465.6499999999942,78389.34166971047,0.531363200188453,78308.0
2021-04-20,1950.550000000003,79741.38138395923,0.5551923270119251,79339.8
2021-04-19,1586.0,79417.86685198314,0.552688859917852,79231.4
2021-04-16,1000.5500000000029,81551.98340230182,0.6019868383219843,81366.0
2021-04-15,1949.949999999997,81009.63752161212,0.5930838257319004,80980.5
2021-04-13,3800.0,81288.04042007531,0.6321392980823305,82671.6
2021-04-12,2500.0,79703.88932301266,0.5526068736799928,79227.85
2021-04-09,1537.449999999997,82350.46965542668,0.6140457437017824,81888.15
2021-04-08,1992.1499999999942,83745.44025617566,0.6393333017705565,82983.1
